TimeStamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Quat_1,Quat_2,Quat_3,Quat_4
6.362059,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.364392,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.366853,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.369179,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.372071,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.374569,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.377227,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.380036,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.382829,0.779663,0.07238768,-0.5639648,2.449036,-3.705025,-3.604889, 0.07774366, -0.7840381, -0.513073, -0.1295922
6.386058,0.8031005,0.1119385,-0.5854492,-2.829552,-4.559517,-5.115509, 0.07736987, -0.7832418, -0.5141203, -0.1333527
6.395392,0.8031005,0.1119385,-0.5854492,-2.829552,-4.559517,-5.115509, 0.07736987, -0.7832418, -0.5141203, -0.1333527
6.398733,0.8031005,0.1119385,-0.5854492,-2.829552,-4.559517,-5.115509, 0.07736987, -0.7832418, -0.5141203, -0.1333527
6.401305,0.8031005,0.1119385,-0.5854492,-2.829552,-4.559517,-5.115509, 0.07736987, -0.7832418, -0.5141203, -0.1333527
6.404125,0.795288,0.02893066,-0.5737304,3.227234,1.283646,-2.231598, 0.07674966, -0.7814687, -0.5161327, -0.1408162
6.407185,0.795288,0.02893066,-0.5737304,3.227234,1.283646,-2.231598, 0.07674966, -0.7814687, -0.5161327, -0.1408162
6.410064,0.795288,0.02893066,-0.5737304,3.227234,1.283646,-2.231598, 0.07674966, -0.7814687, -0.5161327, -0.1408162
6.412903,0.795288,0.02893066,-0.5737304,3.227234,1.283646,-2.231598, 0.07674966, -0.7814687, -0.5161327, -0.1408162
6.41579,0.795288,0.02893066,-0.5737304,3.227234,1.283646,-2.231598, 0.07674966, -0.7814687, -0.5161327, -0.1408162
6.422853,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.425875,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.428386,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.430688,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.433129,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.435738,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.438306,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.440863,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.443446,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.446002,0.807495,0.04211425,-0.5683593,4.707336,2.626419,-2.307892, 0.07669185, -0.7801942, -0.5172721, -0.1441067
6.448781,0.8143309,0.07238768,-0.5698242,4.249573,2.885818,-0.629425, 0.07662852, -0.7788903, -0.5184091, -0.1475087
6.451672,0.8143309,0.07238768,-0.5698242,4.249573,2.885818,-0.629425, 0.07662852, -0.7788903, -0.5184091, -0.1475087
6.454135,0.8143309,0.07238768,-0.5698242,4.249573,2.885818,-0.629425, 0.07662852, -0.7788903, -0.5184091, -0.1475087
6.457059,0.8143309,0.07238768,-0.5698242,4.249573,2.885818,-0.629425, 0.07662852, -0.7788903, -0.5184091, -0.1475087
6.459733,0.8143309,0.07238768,-0.5698242,4.249573,2.885818,-0.629425, 0.07662852, -0.7788903, -0.5184091, -0.1475087
6.462558,0.8143309,0.07238768,-0.5698242,4.249573,2.885818,-0.629425, 0.07662852, -0.7788903, -0.5184091, -0.1475087
6.465312,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.46815,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.471054,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.473987,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.477112,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.479945,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.482644,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.485018,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.488648,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.49754,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.500567,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.502964,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.505978,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.508449,0.7821044,0.08605956,-0.5600585,-2.371788,0.2765656,2.573967, 0.07625878, -0.7767542, -0.5203761, -0.154379
6.511727,0.819702,0.07141112,-0.5937499,-0.5712509,-2.591133,-4.428864, 0.07565085, -0.7749251, -0.522384, -0.1608552
6.514925,0.819702,0.07141112,-0.5937499,-0.5712509,-2.591133,-4.428864, 0.07565085, -0.7749251, -0.522384, -0.1608552
6.517766,0.819702,0.07141112,-0.5937499,-0.5712509,-2.591133,-4.428864, 0.07565085, -0.7749251, -0.522384, -0.1608552
6.520627,0.819702,0.07141112,-0.5937499,-0.5712509,-2.591133,-4.428864, 0.07565085, -0.7749251, -0.522384, -0.1608552
6.523627,0.819702,0.07141112,-0.5937499,-0.5712509,-2.591133,-4.428864, 0.07565085, -0.7749251, -0.522384, -0.1608552
6.5262,0.8348387,0.08801268,-0.6079101,3.211975,1.22261,-4.535675, 0.07542875, -0.7736919, -0.5236233, -0.1641908
6.529033,0.8348387,0.08801268,-0.6079101,3.211975,1.22261,-4.535675, 0.07542875, -0.7736919, -0.5236233, -0.1641908
6.53162,0.8348387,0.08801268,-0.6079101,3.211975,1.22261,-4.535675, 0.07542875, -0.7736919, -0.5236233, -0.1641908
6.534106,0.8348387,0.08801268,-0.6079101,3.211975,1.22261,-4.535675, 0.07542875, -0.7736919, -0.5236233, -0.1641908
6.536522,0.8348387,0.08801268,-0.6079101,3.211975,1.22261,-4.535675, 0.07542875, -0.7736919, -0.5236233, -0.1641908
6.538939,0.8348387,0.08801268,-0.6079101,3.211975,1.22261,-4.535675, 0.07542875, -0.7736919, -0.5236233, -0.1641908
6.541909,0.8348387,0.08801268,-0.6079101,3.211975,1.22261,-4.535675, 0.07542875, -0.7736919, -0.5236233, -0.1641908
6.545256,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.548201,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.550688,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.553175,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.5559,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.558672,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.56159,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.564021,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.56638,0.8226317,0.08996581,-0.5722656,1.960754,5.311966,-0.9346008, 0.07531933, -0.7721974, -0.5249765, -0.1675753
6.573324,0.7904052,0.08654784,-0.5751953,-1.563072,4.213333,2.177238, 0.07519265, -0.7708647, -0.5261165, -0.1709009
6.576457,0.7904052,0.08654784,-0.5751953,-1.563072,4.213333,2.177238, 0.07519265, -0.7708647, -0.5261165, -0.1709009
6.579534,0.7904052,0.08654784,-0.5751953,-1.563072,4.213333,2.177238, 0.07519265, -0.7708647, -0.5261165, -0.1709009
6.582165,0.7904052,0.08654784,-0.5751953,-1.563072,4.213333,2.177238, 0.07519265, -0.7708647, -0.5261165, -0.1709009
6.584749,0.7904052,0.08654784,-0.5751953,-1.563072,4.213333,2.177238, 0.07519265, -0.7708647, -0.5261165, -0.1709009
6.587541,0.7904052,0.08654784,-0.5751953,-1.563072,4.213333,2.177238, 0.07519265, -0.7708647, -0.5261165, -0.1709009
6.590466,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.593387,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.595799,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.599333,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.608471,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.611843,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.614672,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.617153,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.619502,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.622518,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.625378,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.628223,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.630797,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.633484,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.636469,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.64007,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.643306,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.645997,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.64877,0.8133544,0.04797363,-0.5786132,1.64032,-1.019478,-1.270294, 0.0749214, -0.768336, -0.5284795, -0.1765741
6.65147,0.8157958,0.06359862,-0.5839843,2.311707,-2.545357,-0.9803772, 0.0747762, -0.7669473, -0.5298951, -0.1792116
6.654328,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.657378,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.659928,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.662219,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.664817,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.667675,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.67038,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.672994,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.675906,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.678944,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.681698,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.685112,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.687624,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.690206,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.692738,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.695349,0.7855223,0.08703612,-0.5673828,-7.025719,-5.612373,-1.514435, 0.07428448, -0.7642815, -0.5329546, -0.1843204
6.698571,0.8226317,0.0616455,-0.6020507,0.9994507,-3.232002,-1.911163, 0.0736766, -0.7613417, -0.5366746, -0.1890486
6.702569,0.8226317,0.0616455,-0.6020507,0.9994507,-3.232002,-1.911163, 0.0736766, -0.7613417, -0.5366746, -0.1890486
6.712018,0.8226317,0.0616455,-0.6020507,0.9994507,-3.232002,-1.911163, 0.0736766, -0.7613417, -0.5366746, -0.1890486
6.715559,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.718502,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.725452,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.728483,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.73107,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.734188,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.736742,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.739564,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.74259,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.745946,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.749435,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.752223,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.754974,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.757489,0.807495,0.09191893,-0.5659179,-1.318932,4.228592,-1.544952, 0.07357194, -0.7576141, -0.5404572, -0.1937594
6.760407,0.8050536,0.09680174,-0.5927734,-8.215904,6.822586,-3.238678, 0.07316811, -0.7542605, -0.5436879, -0.1998485
6.763745,0.8323973,0.06506346,-0.6142578,-1.547813,6.151199,0.1478195, 0.07307471, -0.75265, -0.5450549, -0.202655
6.766645,0.8323973,0.06506346,-0.6142578,-1.547813,6.151199,0.1478195, 0.07307471, -0.75265, -0.5450549, -0.202655
6.769056,0.8323973,0.06506346,-0.6142578,-1.547813,6.151199,0.1478195, 0.07307471, -0.75265, -0.5450549, -0.202655
6.77175,0.8323973,0.06506346,-0.6142578,-1.547813,6.151199,0.1478195, 0.07307471, -0.75265, -0.5450549, -0.202655
6.774223,0.8323973,0.06506346,-0.6142578,-1.547813,6.151199,0.1478195, 0.07307471, -0.75265, -0.5450549, -0.202655
6.777678,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.780513,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.783397,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.78597,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.788624,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.791559,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.794279,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.796999,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.799931,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.802631,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.806098,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.815172,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.81812,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.820697,0.826538,0.07678221,-0.5996093,1.777649,4.137039,3.397942, 0.07304496, -0.7510691, -0.5463983, -0.2050388
6.823631,0.7889403,0.08850096,-0.6196288,-3.60775,0.9326935,-1.361847, 0.07280833, -0.747545, -0.5500085, -0.2093953
6.826772,0.7889403,0.08850096,-0.6196288,-3.60775,0.9326935,-1.361847, 0.07280833, -0.747545, -0.5500085, -0.2093953
6.829154,0.7889403,0.08850096,-0.6196288,-3.60775,0.9326935,-1.361847, 0.07280833, -0.747545, -0.5500085, -0.2093953
6.832073,0.7889403,0.08850096,-0.6196288,-3.60775,0.9326935,-1.361847, 0.07280833, -0.747545, -0.5500085, -0.2093953
6.834935,0.7889403,0.08850096,-0.6196288,-3.60775,0.9326935,-1.361847, 0.07280833, -0.747545, -0.5500085, -0.2093953
6.837475,0.7889403,0.08850096,-0.6196288,-3.60775,0.9326935,-1.361847, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.840518,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.843553,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.846222,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.849154,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.851793,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.854379,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.857297,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.859987,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.862489,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.865396,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.868244,0.8104247,0.07482909,-0.6054687,-1.425743,-0.500679,-1.041412, 0.07268458, -0.7455505, -0.5522257, -0.2112635
6.871068,0.8133544,0.05432128,-0.5849609,3.379822,-3.216743,1.292229, 0.07268037, -0.7435097, -0.5544029, -0.212768
6.878625,0.8133544,0.05432128,-0.5849609,3.379822,-3.216743,1.292229, 0.07268037, -0.7435097, -0.5544029, -0.212768
6.881615,0.8133544,0.05432128,-0.5849609,3.379822,-3.216743,1.292229, 0.07268037, -0.7435097, -0.5544029, -0.212768
6.884335,0.8133544,0.05432128,-0.5849609,3.379822,-3.216743,1.292229, 0.07265623, -0.7417132, -0.5563573, -0.2140484
6.887404,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.890526,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.893381,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.896064,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.898712,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.901918,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.904681,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.907302,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.910104,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.913736,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.922634,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.925219,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.92781,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.930132,0.819702,0.0953369,-0.5888671,3.227234,-3.674507,0.08678436, 0.07262241, -0.7398021, -0.5584432, -0.2153861
6.932664,0.8162841,0.08703612,-0.5815429,-0.6628036,0.1392365,-1.590729, 0.07260278, -0.7375184, -0.5608686, -0.2170028
6.935648,0.8162841,0.08703612,-0.5815429,-0.6628036,0.1392365,-1.590729, 0.07260278, -0.7375184, -0.5608686, -0.2170028
6.938834,0.8162841,0.08703612,-0.5815429,-0.6628036,0.1392365,-1.590729, 0.07260278, -0.7375184, -0.5608686, -0.2170028
6.941504,0.8162841,0.08703612,-0.5815429,-0.6628036,0.1392365,-1.590729, 0.07260278, -0.7375184, -0.5608686, -0.2170028
6.944134,0.8162841,0.08703612,-0.5815429,-0.6628036,0.1392365,-1.590729, 0.07260278, -0.7375184, -0.5608686, -0.2170028
6.94712,0.8114012,0.08117674,-0.5698242,-0.08296967,0.2918243,-1.010895, 0.07259431, -0.7353473, -0.5630932, -0.218643
6.950496,0.8060302,0.06896971,-0.5786132,-0.1592636,-1.645088,0.2851486, 0.07260862, -0.7332267, -0.5651965, -0.2202654
6.953248,0.8060302,0.06896971,-0.5786132,-0.1592636,-1.645088,0.2851486, 0.07260862, -0.7332267, -0.5651965, -0.2202654
6.955784,0.8060302,0.06896971,-0.5786132,-0.1592636,-1.645088,0.2851486, 0.07260862, -0.7332267, -0.5651965, -0.2202654
6.958395,0.8060302,0.06896971,-0.5786132,-0.1592636,-1.645088,0.2851486, 0.07260862, -0.7332267, -0.5651965, -0.2202654
6.961135,0.8060302,0.06896971,-0.5786132,-0.1592636,-1.645088,0.2851486, 0.07260862, -0.7332267, -0.5651965, -0.2202654
6.964055,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
6.967204,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
6.970334,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
6.973051,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
6.975964,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
6.978751,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
6.981551,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
6.984199,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
6.986659,0.8216552,0.05285644,-0.5913085,3.089905,-1.385689,-0.5226135, 0.07263536, -0.7311969, -0.5672019, -0.2217298
